Date,Close,High,Low,Open,Volume,Company,Daily_Return,SMA_200,Volatility
2024-04-26,162.41,163.25,159.32,159.7,7141300,Qualcomm Incorporated,1.69%,,
2024-04-29,165.88,165.94,161.95,161.95,6623900,Qualcomm Incorporated,2.42%,,
2024-04-30,162.59,165.92,162.55,165.91,6914200,Qualcomm Incorporated,-2.0%,,
2024-05-01,160.89,166.31,160.57,161.28,13113600,Qualcomm Incorporated,-0.24%,,
2024-05-02,176.56,178.12,171.85,172.02,25894800,Qualcomm Incorporated,2.64%,,
2024-05-03,176.11,179.59,174.31,178.66,10043900,Qualcomm Incorporated,-1.43%,,
2024-05-06,178.28,178.82,176.86,178.34,6980100,Qualcomm Incorporated,-0.03%,,
2024-05-07,176.61,180.69,175.7,178.87,8011100,Qualcomm Incorporated,-1.26%,,
2024-05-08,177.0,177.24,173.15,173.26,6242600,Qualcomm Incorporated,2.16%,,
2024-05-09,176.99,178.14,175.92,177.44,5513500,Qualcomm Incorporated,-0.25%,,
2024-05-10,178.5,179.94,177.68,178.42,4702500,Qualcomm Incorporated,0.04%,,
2024-05-13,180.59,181.1,179.31,179.58,6384800,Qualcomm Incorporated,0.56%,,
2024-05-14,185.26,185.57,180.87,180.89,7713400,Qualcomm Incorporated,2.42%,,
2024-05-15,190.79,192.23,186.27,186.28,11349100,Qualcomm Incorporated,2.42%,,
2024-05-16,189.47,191.79,188.99,191.17,8173400,Qualcomm Incorporated,-0.89%,,
2024-05-17,190.05,191.6,188.1,189.11,5799700,Qualcomm Incorporated,0.5%,,
2024-05-20,193.88,196.06,189.48,190.19,8879700,Qualcomm Incorporated,1.94%,,
2024-05-21,196.9,198.01,191.91,192.16,11498800,Qualcomm Incorporated,2.47%,,
2024-05-22,198.94,200.82,197.74,198.94,11170100,Qualcomm Incorporated,0.0%,,
2024-05-23,197.8,203.87,195.5,201.84,14475100,Qualcomm Incorporated,-2.0%,,
2024-05-24,206.23,207.15,199.56,199.88,13799000,Qualcomm Incorporated,3.17%,,
2024-05-28,208.89,213.16,207.15,212.96,12485400,Qualcomm Incorporated,-1.91%,,1.61
2024-05-29,204.17,206.52,202.64,204.55,12552500,Qualcomm Incorporated,-0.19%,,1.57
2024-05-30,201.6,206.1,200.64,204.75,12263900,Qualcomm Incorporated,-1.54%,,1.58
2024-05-31,200.86,205.78,195.6,204.75,15064900,Qualcomm Incorporated,-1.9%,,1.58
2024-06-03,202.69,207.68,199.25,206.29,12419500,Qualcomm Incorporated,-1.74%,,1.6
2024-06-04,201.18,203.01,198.51,202.69,6629100,Qualcomm Incorporated,-0.75%,,1.6
2024-06-05,208.59,209.18,202.16,203.7,11626300,Qualcomm Incorporated,2.4%,,1.64
2024-06-06,206.17,208.92,205.53,208.59,7597200,Qualcomm Incorporated,-1.16%,,1.65
2024-06-07,203.39,206.52,201.69,206.45,5714400,Qualcomm Incorporated,-1.48%,,1.66
2024-06-10,206.08,207.29,201.36,202.08,6470500,Qualcomm Incorporated,1.98%,,1.68
2024-06-11,205.26,206.18,201.58,203.91,8197500,Qualcomm Incorporated,0.66%,,1.66
2024-06-12,212.02,212.25,207.58,209.18,9502800,Qualcomm Incorporated,1.36%,,1.67
2024-06-13,214.41,214.95,209.68,212.98,10102800,Qualcomm Incorporated,0.67%,,1.64
2024-06-14,211.97,214.64,210.31,214.24,6438200,Qualcomm Incorporated,-1.06%,,1.59
2024-06-17,218.75,219.19,210.07,213.7,12109100,Qualcomm Incorporated,2.36%,,1.62
2024-06-18,223.54,227.03,222.47,223.28,22037500,Qualcomm Incorporated,0.12%,,1.62
2024-06-20,212.1,222.37,209.51,220.7,18701200,Qualcomm Incorporated,-3.89%,,1.72
2024-06-21,209.21,212.1,206.14,208.45,22741300,Qualcomm Incorporated,0.36%,,1.71
2024-06-24,197.7,203.79,197.11,203.68,16087700,Qualcomm Incorporated,-2.93%,,1.74
2024-06-25,199.01,199.98,196.06,199.97,12053700,Qualcomm Incorporated,-0.48%,,1.74
2024-06-26,194.25,198.01,192.64,197.18,10023800,Qualcomm Incorporated,-1.49%,,1.71
2024-06-27,192.1,195.47,190.81,193.79,11936600,Qualcomm Incorporated,-0.87%,,1.71
2024-06-28,196.07,200.75,192.55,192.94,15547500,Qualcomm Incorporated,1.62%,,1.68
2024-07-01,196.9,197.53,193.02,196.35,6800600,Qualcomm Incorporated,0.28%,,1.68
2024-07-02,197.03,197.35,194.01,195.15,5632900,Qualcomm Incorporated,0.96%,,1.65
2024-07-03,200.63,201.66,197.31,199.51,4996200,Qualcomm Incorporated,0.56%,,1.64
2024-07-05,202.53,203.52,200.79,202.63,6375200,Qualcomm Incorporated,-0.05%,,1.64
2024-07-08,204.64,207.15,202.93,204.0,6920400,Qualcomm Incorporated,0.31%,,1.64
2024-07-09,203.88,205.29,201.46,203.25,5272600,Qualcomm Incorporated,0.31%,,1.64
2024-07-10,205.54,205.97,203.33,205.48,5159400,Qualcomm Incorporated,0.03%,,1.62
2024-07-11,196.73,206.85,196.65,206.74,8602200,Qualcomm Incorporated,-4.84%,,1.73
2024-07-12,199.27,202.86,197.12,198.51,7217200,Qualcomm Incorporated,0.38%,,1.71
2024-07-15,204.93,205.97,199.62,199.83,7463700,Qualcomm Incorporated,2.55%,,1.75
2024-07-16,206.36,207.79,203.39,206.72,5998500,Qualcomm Incorporated,-0.17%,,1.71
2024-07-17,188.61,196.87,187.58,196.61,16156200,Qualcomm Incorporated,-4.07%,,1.79
2024-07-18,188.47,190.87,184.03,190.75,9960600,Qualcomm Incorporated,-1.2%,,1.8
2024-07-19,183.3,190.07,182.86,188.69,9195700,Qualcomm Incorporated,-2.86%,,1.83
2024-07-22,191.92,192.45,186.1,188.02,7590000,Qualcomm Incorporated,2.08%,,1.83
2024-07-23,190.33,193.17,189.15,191.17,5796700,Qualcomm Incorporated,-0.44%,,1.83
2024-07-24,178.24,186.65,177.87,186.38,13295300,Qualcomm Incorporated,-4.37%,,1.93
2024-07-25,172.65,177.42,170.56,176.81,12700100,Qualcomm Incorporated,-2.35%,,1.95
2024-07-26,177.24,178.47,174.8,176.21,6567800,Qualcomm Incorporated,0.58%,,1.91
2024-07-29,175.85,179.79,175.07,178.66,6051600,Qualcomm Incorporated,-1.58%,,1.88
2024-07-30,164.33,176.6,164.16,176.54,15338900,Qualcomm Incorporated,-6.91%,,2.1
2024-07-31,178.12,178.25,170.7,172.84,19222200,Qualcomm Incorporated,3.06%,,2.15
2024-08-01,161.44,174.2,158.81,169.08,24795000,Qualcomm Incorporated,-4.52%,,2.2
2024-08-02,156.82,161.69,155.07,158.01,16618900,Qualcomm Incorporated,-0.75%,,2.16
2024-08-05,155.48,160.28,149.02,150.87,12733900,Qualcomm Incorporated,3.05%,,2.22
2024-08-06,156.24,161.07,154.05,155.94,9301000,Qualcomm Incorporated,0.19%,,2.21
2024-08-07,153.68,161.75,153.07,161.02,9266900,Qualcomm Incorporated,-4.56%,,2.21
2024-08-08,162.37,163.0,155.4,158.23,9590900,Qualcomm Incorporated,2.62%,,2.26
2024-08-09,161.91,163.3,159.45,161.51,4824600,Qualcomm Incorporated,0.25%,,2.26
2024-08-12,160.34,160.84,154.96,158.05,8548000,Qualcomm Incorporated,1.45%,,2.27
2024-08-13,166.82,166.91,160.73,161.73,11102100,Qualcomm Incorporated,3.15%,,2.32
2024-08-14,164.54,168.58,162.15,167.97,7208200,Qualcomm Incorporated,-2.05%,,2.33
2024-08-15,170.63,171.91,167.94,169.07,10752100,Qualcomm Incorporated,0.93%,,2.33
2024-08-16,169.49,170.67,167.96,169.6,5435700,Qualcomm Incorporated,-0.06%,,2.3
2024-08-19,171.54,171.6,166.1,168.89,6708100,Qualcomm Incorporated,1.57%,,2.31
2024-08-20,169.42,172.69,168.48,171.14,6222400,Qualcomm Incorporated,-1.01%,,2.31
2024-08-21,171.5,172.14,169.39,170.29,6309500,Qualcomm Incorporated,0.71%,,2.29
2024-08-22,166.36,171.86,165.75,171.58,6743500,Qualcomm Incorporated,-3.04%,,2.31
2024-08-23,170.79,171.89,167.96,169.08,6823600,Qualcomm Incorporated,1.01%,,2.31
2024-08-26,166.84,169.69,165.9,169.28,7437600,Qualcomm Incorporated,-1.44%,,2.31
2024-08-27,171.21,171.71,165.64,166.53,6498800,Qualcomm Incorporated,2.81%,,2.35
2024-08-28,169.16,172.97,166.98,171.66,6534600,Qualcomm Incorporated,-1.45%,,2.32
2024-08-29,166.84,173.6,166.29,170.71,12514200,Qualcomm Incorporated,-2.27%,,2.33
2024-08-30,172.56,172.72,168.13,169.6,11110800,Qualcomm Incorporated,1.75%,,2.31
2024-09-03,160.69,169.47,159.47,169.2,11620300,Qualcomm Incorporated,-5.03%,,2.39
2024-09-04,162.75,165.61,160.09,160.45,6737000,Qualcomm Incorporated,1.43%,,2.38
2024-09-05,161.97,164.05,160.14,161.36,5600000,Qualcomm Incorporated,0.38%,,2.39
2024-09-06,156.52,161.47,155.47,161.02,10703000,Qualcomm Incorporated,-2.8%,,2.4
2024-09-09,159.08,160.66,156.9,159.39,7494900,Qualcomm Incorporated,-0.2%,,2.4
2024-09-10,159.98,160.35,156.02,158.31,7918100,Qualcomm Incorporated,1.05%,,2.39
2024-09-11,164.8,165.14,157.57,160.65,8275400,Qualcomm Incorporated,2.59%,,2.43
2024-09-12,163.24,164.56,161.18,164.13,6045600,Qualcomm Incorporated,-0.54%,,2.42
2024-09-13,165.96,166.53,163.7,164.06,4049900,Qualcomm Incorporated,1.16%,,2.43
2024-09-16,164.85,165.58,162.06,163.19,6510000,Qualcomm Incorporated,1.02%,,2.44
2024-09-17,166.92,167.71,164.33,167.1,5828000,Qualcomm Incorporated,-0.11%,,2.44
2024-09-18,166.53,170.6,165.93,167.73,5877600,Qualcomm Incorporated,-0.72%,,2.43
2024-09-19,172.09,174.94,170.67,172.58,10900000,Qualcomm Incorporated,-0.29%,,2.43
2024-09-20,167.14,171.25,162.57,170.87,27546400,Qualcomm Incorporated,-2.18%,,2.36
2024-09-23,164.21,168.19,163.61,166.65,9810000,Qualcomm Incorporated,-1.46%,,2.37
2024-09-24,165.19,167.58,164.23,165.66,9666800,Qualcomm Incorporated,-0.28%,,2.33
2024-09-25,166.5,166.81,164.01,164.53,5095500,Qualcomm Incorporated,1.2%,,2.34
2024-09-26,170.84,173.9,165.02,173.07,8475000,Qualcomm Incorporated,-1.29%,,2.28
2024-09-27,168.34,171.62,168.04,171.18,5880700,Qualcomm Incorporated,-1.66%,,2.29
2024-09-30,168.26,170.41,165.98,169.56,8099700,Qualcomm Incorporated,-0.77%,,2.26
2024-10-01,164.03,168.5,162.35,168.01,8277600,Qualcomm Incorporated,-2.37%,,2.25
2024-10-02,166.55,167.96,163.41,164.4,4484600,Qualcomm Incorporated,1.31%,,2.26
2024-10-03,167.14,167.74,163.91,164.2,6260200,Qualcomm Incorporated,1.79%,,2.21
2024-10-04,167.12,170.98,164.73,170.73,6586500,Qualcomm Incorporated,-2.12%,,2.21
2024-10-07,165.18,166.94,163.99,165.87,4359300,Qualcomm Incorporated,-0.42%,,2.21
2024-10-08,164.59,165.95,161.94,163.12,7843500,Qualcomm Incorporated,0.9%,,2.2
2024-10-09,168.43,168.51,162.93,164.2,5486500,Qualcomm Incorporated,2.57%,,2.02
2024-10-10,166.74,166.97,163.59,165.47,5048000,Qualcomm Incorporated,0.77%,,1.98
2024-10-11,168.19,168.63,165.11,166.23,3801400,Qualcomm Incorporated,1.18%,,1.88
2024-10-14,176.16,176.98,169.1,169.53,9933600,Qualcomm Incorporated,3.91%,,1.96
2024-10-15,172.26,177.93,170.93,175.35,12910400,Qualcomm Incorporated,-1.77%,,1.93
2024-10-16,169.67,172.83,168.43,172.78,6495700,Qualcomm Incorporated,-1.8%,,1.94
2024-10-17,169.3,173.77,169.22,173.77,6093200,Qualcomm Incorporated,-2.57%,,1.87
2024-10-18,169.12,170.76,167.63,170.3,6432700,Qualcomm Incorporated,-0.69%,,1.83
2024-10-21,167.23,168.38,164.32,167.85,7297700,Qualcomm Incorporated,-0.37%,,1.83
2024-10-22,171.35,171.65,166.46,167.23,7313000,Qualcomm Incorporated,2.47%,,1.85
2024-10-23,164.84,170.82,162.57,167.56,9788200,Qualcomm Incorporated,-1.62%,,1.81
2024-10-24,166.33,167.16,163.79,164.85,4933400,Qualcomm Incorporated,0.89%,,1.79
2024-10-25,168.48,171.35,168.02,168.49,5496600,Qualcomm Incorporated,-0.01%,,1.79
2024-10-28,170.4,171.33,167.58,167.63,5024600,Qualcomm Incorporated,1.65%,,1.8
2024-10-29,174.15,174.71,169.46,170.39,6427700,Qualcomm Incorporated,2.21%,,1.82
2024-10-30,165.85,169.93,165.76,168.13,8819700,Qualcomm Incorporated,-1.35%,,1.82
2024-10-31,161.05,166.01,160.37,165.85,10261200,Qualcomm Incorporated,-2.89%,,1.86
2024-11-01,163.53,164.33,161.05,161.36,6498100,Qualcomm Incorporated,1.34%,,1.83
2024-11-04,163.44,165.73,161.92,163.32,4949800,Qualcomm Incorporated,0.07%,,1.82
2024-11-05,164.16,165.82,162.52,163.26,5373200,Qualcomm Incorporated,0.55%,,1.81
2024-11-06,171.17,176.57,166.89,167.47,17661900,Qualcomm Incorporated,2.21%,,1.79
2024-11-07,171.09,180.18,169.82,178.37,23586300,Qualcomm Incorporated,-4.08%,,1.87
2024-11-08,169.11,171.66,166.97,170.28,10736600,Qualcomm Incorporated,-0.69%,,1.85
2024-11-11,166.52,168.99,164.34,168.21,7829500,Qualcomm Incorporated,-1.01%,,1.83
2024-11-12,161.69,165.57,160.15,165.29,8483300,Qualcomm Incorporated,-2.18%,,1.72
2024-11-13,158.73,161.22,158.07,161.07,7921700,Qualcomm Incorporated,-1.46%,,1.71
2024-11-14,162.24,163.17,160.16,161.23,7012600,Qualcomm Incorporated,0.63%,,1.72
2024-11-15,158.81,162.6,157.92,161.28,9737000,Qualcomm Incorporated,-1.53%,,1.68
2024-11-18,162.77,163.4,160.29,160.89,7816800,Qualcomm Incorporated,1.17%,,1.69
2024-11-19,162.97,164.48,160.94,162.3,6176800,Qualcomm Incorporated,0.41%,,1.69
2024-11-20,152.64,162.47,151.34,162.27,14483000,Qualcomm Incorporated,-5.93%,,1.83
2024-11-21,153.82,155.29,151.97,153.52,10685800,Qualcomm Incorporated,0.19%,,1.83
2024-11-22,155.14,155.23,152.11,153.16,5709300,Qualcomm Incorporated,1.29%,,1.84
2024-11-25,157.15,157.97,155.56,157.26,9189800,Qualcomm Incorporated,-0.08%,,1.83
2024-11-26,155.28,159.77,154.44,158.07,9489900,Qualcomm Incorporated,-1.77%,,1.84
2024-11-27,154.75,155.99,152.83,155.28,6337900,Qualcomm Incorporated,-0.34%,,1.84
2024-11-29,156.86,159.82,156.09,156.44,6112000,Qualcomm Incorporated,0.27%,,1.84
2024-12-02,161.31,161.65,156.71,156.71,9812700,Qualcomm Incorporated,2.94%,,1.88
2024-12-03,160.87,162.13,159.62,159.8,6961400,Qualcomm Incorporated,0.67%,,1.87
2024-12-04,161.62,163.26,160.53,162.75,6721600,Qualcomm Incorporated,-0.69%,,1.87
2024-12-05,159.53,163.57,159.07,161.72,7279800,Qualcomm Incorporated,-1.35%,,1.87
2024-12-06,158.65,159.53,156.4,159.53,9918400,Qualcomm Incorporated,-0.55%,,1.86
2024-12-09,159.88,162.06,156.63,156.64,9481200,Qualcomm Incorporated,2.07%,,1.88
2024-12-10,155.62,160.62,155.2,159.91,8683600,Qualcomm Incorporated,-2.68%,,1.91
2024-12-11,158.97,159.6,156.13,156.45,7081800,Qualcomm Incorporated,1.61%,,1.9
2024-12-12,157.39,158.6,156.08,157.82,5796100,Qualcomm Incorporated,-0.27%,,1.89
2024-12-13,157.68,158.82,155.78,157.39,8886700,Qualcomm Incorporated,0.18%,,1.87
2024-12-16,157.04,157.86,153.19,157.31,9951100,Qualcomm Incorporated,-0.17%,,1.85
2024-12-17,157.07,159.12,155.65,155.65,7187400,Qualcomm Incorporated,0.91%,,1.85
2024-12-18,152.23,160.3,151.5,157.4,10295200,Qualcomm Incorporated,-3.29%,,1.9
2024-12-19,149.59,154.64,149.26,153.2,8414800,Qualcomm Incorporated,-2.36%,,1.88
2024-12-20,152.07,153.74,148.63,148.78,17347100,Qualcomm Incorporated,2.21%,,1.91
2024-12-23,157.39,157.84,153.72,154.83,8863200,Qualcomm Incorporated,1.66%,,1.92
2024-12-24,158.51,158.55,156.7,157.79,2839600,Qualcomm Incorporated,0.45%,,1.83
2024-12-26,157.68,158.7,156.51,156.56,3846900,Qualcomm Incorporated,0.72%,,1.82
2024-12-27,156.4,156.9,154.69,156.35,7232500,Qualcomm Incorporated,0.03%,,1.81
2024-12-30,153.75,155.29,152.98,154.4,5356000,Qualcomm Incorporated,-0.42%,,1.78
2024-12-31,152.8,155.0,152.39,153.89,4423300,Qualcomm Incorporated,-0.71%,173.44,1.78
2025-01-02,152.82,156.67,151.97,154.18,5009100,Qualcomm Incorporated,-0.88%,173.39,1.78
2025-01-03,156.98,157.59,153.66,154.59,5885800,Qualcomm Incorporated,1.55%,173.37,1.75
2025-01-06,158.99,164.78,158.48,158.48,9599800,Qualcomm Incorporated,0.33%,173.34,1.74
2025-01-07,159.66,162.57,158.4,161.13,7666000,Qualcomm Incorporated,-0.91%,173.3,1.74
2025-01-08,158.23,159.33,156.1,159.19,7731900,Qualcomm Incorporated,-0.61%,173.26,1.74
2025-01-10,156.14,157.43,154.72,156.85,6236800,Qualcomm Incorporated,-0.46%,173.22,1.72
2025-01-13,156.29,156.53,153.97,154.39,5714700,Qualcomm Incorporated,1.23%,173.18,1.7
2025-01-14,158.67,160.15,155.72,159.28,6476500,Qualcomm Incorporated,-0.38%,173.14,1.69
2025-01-15,163.53,164.56,161.22,161.23,9284000,Qualcomm Incorporated,1.43%,173.13,1.66
2025-01-16,160.56,164.95,160.42,164.46,7188900,Qualcomm Incorporated,-2.37%,173.09,1.68
2025-01-17,163.68,164.72,162.23,164.49,8097500,Qualcomm Incorporated,-0.5%,173.07,1.68
2025-01-21,166.37,167.78,164.46,165.11,7380500,Qualcomm Incorporated,0.77%,173.05,1.68
2025-01-22,169.33,171.17,167.29,167.42,7281700,Qualcomm Incorporated,1.14%,173.07,1.65
2025-01-23,173.42,173.44,168.47,169.47,7172300,Qualcomm Incorporated,2.34%,173.09,1.6
2025-01-24,171.19,174.26,171.02,174.16,5825800,Qualcomm Incorporated,-1.71%,173.1,1.61
2025-01-27,170.26,171.28,166.38,171.18,15632600,Qualcomm Incorporated,-0.53%,173.09,1.61
2025-01-28,170.63,172.56,168.9,169.31,8720200,Qualcomm Incorporated,0.78%,173.1,1.59
2025-01-29,170.79,172.56,169.31,170.63,5118900,Qualcomm Incorporated,0.09%,173.1,1.58
2025-01-30,171.01,172.61,170.05,171.42,6010600,Qualcomm Incorporated,-0.24%,173.12,1.57
2025-01-31,172.0,175.84,171.37,171.58,7809000,Qualcomm Incorporated,0.24%,173.14,1.56
2025-02-03,169.33,171.65,167.16,167.97,7447100,Qualcomm Incorporated,0.81%,173.16,1.56
2025-02-04,172.11,172.86,167.6,167.6,5457900,Qualcomm Incorporated,2.69%,173.22,1.6
2025-02-05,174.92,176.05,168.99,172.07,15197800,Qualcomm Incorporated,1.65%,173.3,1.37
2025-02-06,168.41,168.58,164.51,166.94,16293500,Qualcomm Incorporated,0.88%,173.37,1.38
2025-02-07,167.06,170.38,165.17,168.92,7841700,Qualcomm Incorporated,-1.1%,173.42,1.38
2025-02-10,170.44,170.88,168.09,168.82,6237700,Qualcomm Incorporated,0.96%,173.48,1.38
2025-02-11,171.07,171.77,168.2,168.74,6588100,Qualcomm Incorporated,1.38%,173.54,1.37
2025-02-12,169.38,170.01,167.34,168.64,5505700,Qualcomm Incorporated,0.44%,173.58,1.36
2025-02-13,171.23,171.44,168.56,169.28,6362200,Qualcomm Incorporated,1.15%,173.63,1.37
2025-02-14,171.31,171.89,170.12,171.67,4691300,Qualcomm Incorporated,-0.21%,173.65,1.32
2025-02-18,172.71,172.79,170.32,172.33,7292600,Qualcomm Incorporated,0.22%,173.7,1.31
2025-02-19,174.28,175.55,172.42,173.06,6849600,Qualcomm Incorporated,0.71%,173.77,1.31
2025-02-20,172.77,175.44,171.97,175.06,6316400,Qualcomm Incorporated,-1.31%,173.75,1.31
2025-02-21,164.54,174.49,164.32,174.04,12531900,Qualcomm Incorporated,-5.46%,173.69,1.53
2025-02-24,160.24,165.7,160.13,165.02,9827800,Qualcomm Incorporated,-2.9%,173.6,1.56
2025-02-25,160.36,162.45,158.58,160.79,8244900,Qualcomm Incorporated,-0.27%,173.52,1.51
2025-02-26,161.23,163.26,160.07,160.96,9161900,Qualcomm Incorporated,0.17%,173.44,1.49
2025-02-27,153.61,162.37,153.27,161.47,10807200,Qualcomm Incorporated,-4.87%,173.33,1.65
2025-02-28,156.33,156.47,152.58,154.27,10149500,Qualcomm Incorporated,1.33%,173.22,1.66
2025-03-03,152.8,159.22,151.7,158.14,9601900,Qualcomm Incorporated,-3.38%,173.08,1.72
2025-03-04,153.63,156.36,150.54,154.44,8956800,Qualcomm Incorporated,-0.52%,172.92,1.72
2025-03-05,157.64,158.3,152.21,154.21,6786900,Qualcomm Incorporated,2.23%,172.75,1.69
2025-03-06,156.04,157.88,154.09,154.11,7808100,Qualcomm Incorporated,1.25%,172.59,1.66
2025-03-07,161.22,161.82,155.22,155.22,8727600,Qualcomm Incorporated,3.87%,172.44,1.72
2025-03-10,154.98,159.26,152.61,157.35,10139900,Qualcomm Incorporated,-1.51%,172.25,1.72
2025-03-11,153.1,156.23,150.86,154.85,8692900,Qualcomm Incorporated,-1.13%,172.03,1.73
2025-03-12,152.8,155.86,151.92,154.21,7117400,Qualcomm Incorporated,-0.91%,171.8,1.73
2025-03-13,151.94,155.63,150.42,152.6,5861700,Qualcomm Incorporated,-0.43%,171.57,1.73
2025-03-14,156.58,156.95,153.54,153.56,5309400,Qualcomm Incorporated,1.97%,171.32,1.75
2025-03-17,157.95,158.72,155.44,155.6,5781000,Qualcomm Incorporated,1.51%,171.07,1.76
2025-03-18,156.56,159.73,155.92,157.95,3598014,Qualcomm Incorporated,-0.88%,170.83,1.76
2024-03-18,64.23,64.76,63.1,63.12,14219900,PayPal Holdings Inc.,1.76%,,
2024-03-19,63.01,64.05,62.8,63.77,9089300,PayPal Holdings Inc.,-1.19%,,
2024-03-20,65.05,65.36,63.12,63.58,12641400,PayPal Holdings Inc.,2.31%,,
2024-03-21,66.14,66.99,65.05,65.3,14022100,PayPal Holdings Inc.,1.29%,,
2024-03-22,64.77,67.25,64.75,66.44,10196000,PayPal Holdings Inc.,-2.51%,,
2024-03-25,66.0,66.39,64.8,64.8,10224300,PayPal Holdings Inc.,1.85%,,
2024-03-26,66.67,67.97,66.5,66.74,14826400,PayPal Holdings Inc.,-0.1%,,
2024-03-27,66.57,68.21,66.14,67.72,10591200,PayPal Holdings Inc.,-1.7%,,
2024-03-28,66.99,67.72,66.43,66.87,10775800,PayPal Holdings Inc.,0.18%,,
2024-04-01,65.03,67.36,65.0,67.0,9840500,PayPal Holdings Inc.,-2.94%,,
2024-04-02,64.66,64.84,63.55,63.95,10329300,PayPal Holdings Inc.,1.11%,,
2024-04-03,65.34,65.46,64.41,64.48,7176100,PayPal Holdings Inc.,1.33%,,
2024-04-04,64.54,66.36,64.34,65.99,9933400,PayPal Holdings Inc.,-2.2%,,
2024-04-05,65.15,65.47,64.06,64.7,8058000,PayPal Holdings Inc.,0.7%,,
2024-04-08,66.34,66.7,65.33,65.53,8421400,PayPal Holdings Inc.,1.24%,,
2024-04-09,67.0,67.26,66.39,66.95,8459900,PayPal Holdings Inc.,0.07%,,
2024-04-10,65.88,66.19,65.05,65.12,8566300,PayPal Holdings Inc.,1.17%,,
2024-04-11,65.8,66.38,64.68,65.85,8785500,PayPal Holdings Inc.,-0.07%,,
2024-04-12,64.59,65.97,64.16,65.38,9909200,PayPal Holdings Inc.,-1.21%,,
2024-04-15,63.51,65.47,63.25,65.06,11008700,PayPal Holdings Inc.,-2.38%,,
2024-04-16,63.43,64.21,62.92,62.99,9912700,PayPal Holdings Inc.,0.7%,,
2024-04-17,63.26,63.97,62.58,63.78,8000900,PayPal Holdings Inc.,-0.82%,,
2024-04-18,62.1,64.03,61.95,63.85,9240000,PayPal Holdings Inc.,-2.74%,,
2024-04-19,62.31,62.46,61.72,62.0,13118800,PayPal Holdings Inc.,0.5%,,
2024-04-22,63.19,63.63,62.48,63.04,9958200,PayPal Holdings Inc.,0.24%,,
2024-04-23,64.43,64.7,63.2,63.38,9913000,PayPal Holdings Inc.,1.66%,,
2024-04-24,64.84,65.09,64.02,64.11,8189100,PayPal Holdings Inc.,1.14%,,
2024-04-25,64.1,64.4,62.95,63.47,11711200,PayPal Holdings Inc.,0.99%,,
2024-04-26,65.96,66.3,63.75,64.13,14200900,PayPal Holdings Inc.,2.85%,,
2024-04-29,66.99,67.55,66.0,66.0,19142400,PayPal Holdings Inc.,1.5%,,
2024-04-30,67.92,70.66,67.22,70.0,43903400,PayPal Holdings Inc.,-2.97%,,
2024-05-01,66.14,67.8,65.49,67.0,17966500,PayPal Holdings Inc.,-1.28%,,
2024-05-02,66.98,67.44,65.83,66.7,14480600,PayPal Holdings Inc.,0.42%,,
2024-05-03,65.7,67.89,64.72,67.64,15435200,PayPal Holdings Inc.,-2.87%,,
2024-05-06,65.61,66.1,64.95,66.0,11257600,PayPal Holdings Inc.,-0.59%,,
2024-05-07,65.92,66.77,65.77,66.08,9232200,PayPal Holdings Inc.,-0.24%,,
2024-05-08,63.81,65.7,63.77,65.46,11183800,PayPal Holdings Inc.,-2.52%,,
2024-05-09,64.45,64.47,63.41,63.87,8368700,PayPal Holdings Inc.,0.91%,,
2024-05-10,62.93,64.94,62.88,64.59,8745800,PayPal Holdings Inc.,-2.57%,,
2024-05-13,63.95,64.43,63.19,63.44,7311600,PayPal Holdings Inc.,0.81%,,
2024-05-14,64.58,64.86,64.27,64.39,7556500,PayPal Holdings Inc.,0.3%,,
2024-05-15,63.9,65.53,63.48,65.11,10972600,PayPal Holdings Inc.,-1.86%,,
